"num_of_chars","num_of_words","num_of_sents","num_of_sylb","num_of_digits","num_unique_words","num_stop_words","pct_caps_lock_words","pct_uppercase","words_entropy","chars_entropy","length_entropy","FOG","FK","ARI","CLI","FRE","SMOG","DC","text_errors","avg_sentence_length","num_excl_marks","num_ques_marks","num_punctuation","num_commas","l1","l2","l2_plus","l2_l9","l10_plus","pct_adverbs","pct_adjectives","pct_nouns","pct_verbs","pct_wh_words","pct_compar_words","pct_open_class_words","anger","anticipation","disgust","fear","joy","negative","positive","sadness","surprise","trust","polarity","subjectivity_2","senti_diffs_per_ref"
420,95,6,1.42105263157895,0.00238095238095238,0.610526315789474,0.505263157894737,0.0210526315789474,0.0218978102189781,5.46160073975048,4.10335658215526,2.95881443025361,9.70175438596491,7.35342105263158,6.86361403508772,7.76862071588631,70.5431140350877,9.72561119911124,8.90951754385965,0.0421052631578947,15.8333333333333,0,0,0.019047619047619,0.00476190476190476,0.0421052631578947,0.168421052631579,0.789473684210526,0.926315789473684,0.0315789473684211,0.0736842105263158,0.0947368421052632,0.242105263157895,0.168421052631579,0.0105263157894737,0,0.578947368421053,0.118146029604788,0.20463492598803,0,0,0.20463492598803,0.0210526315789474,0.0421052631578947,0.118146029604788,0.118146029604788,0.236292059209576,0.333333333333333,0.0631578947368421,0.0210526315789474
548,123,8,1.3739837398374,0,0.650406504065041,0.528455284552846,0.0650406504065041,0.0266666666666667,5.90279058886121,4.22086665006358,3.05444122994198,10.7028455284553,6.6192581300813,6.59091463414634,7.65856986657236,74.9903506097561,10.6863529731378,9.91918130081301,0.016260162601626,15.375,0,0,0.041970802919708,0.0127737226277372,0.0569105691056911,0.195121951219512,0.747967479674797,0.91869918699187,0.024390243902439,0.0894308943089431,0.0569105691056911,0.170731707317073,0.227642276422764,0.024390243902439,0,0.544715447154472,0.0825017441832352,0.116675085543367,0.116675085543367,0.116675085543367,0.116675085543367,0.040650406504065,0.040650406504065,0.16500348836647,0.142897212638413,0.142897212638413,0,0.0813008130081301,0
797,193,10,1.33678756476684,0,0.621761658031088,0.492227979274611,0.0310880829015544,0.0296774193548387,6.45279254515305,4.16111115481207,2.82392033032645,10.6215544041451,7.71109326424871,7.20642487046632,6.36837617825285,74.1532720207254,9.8885125484394,8.60264010362694,0.00518134715025907,19.3,0.00125470514429109,0,0.027603513174404,0.00752823086574655,0.0362694300518135,0.170984455958549,0.792746113989637,0.948186528497409,0.0155440414507772,0.0725388601036269,0.0932642487046632,0.207253886010363,0.181347150259067,0.00518134715025907,0.0207253886010363,0.55440414507772,0.145693943275311,0.206042350535561,0,0,0.178437909819254,0.0207253886010363,0.0621761658031088,0,0.178437909819254,0.291387886550621,0.5,0.0829015544041451,0.0414507772020725
1485,360,18,1.29444444444444,0.00134680134680135,0.511111111111111,0.533333333333333,0.0303867403314917,0.0246826516220028,6.9797143339341,4.26789618236121,2.87828158324592,11.4444444444444,7.48444444444445,7.3315,6.14124101676,77.025,10.6261348583068,8.83916666666667,0.0138121546961326,20,0.00269360269360269,0,0.0437710437710438,0.0114478114478114,0.05,0.188888888888889,0.761111111111111,0.930555555555556,0.0194444444444444,0.0944444444444444,0.0722222222222222,0.175,0.177777777777778,0.0305555555555556,0.00555555555555556,0.519444444444444,0.102570996164193,0.156679784676479,0,0.102570996164193,0.132418586649274,0.0333333333333333,0.0638888888888889,0.102570996164193,0.14505729388152,0.258131346300149,0.314285714285714,0.0972222222222222,0.0305555555555556
1064,248,16,1.33870967741935,0.0018796992481203,0.576612903225806,0.487903225806452,0.048,0.0293255131964809,6.73142028507818,4.24332587794312,3.02911770903665,10.3935483870968,6.25177419354839,5.99564516129032,6.85294528193548,77.8476612903226,10.4114511828255,10.0082032258065,0.012,15.5,0,0,0.0366541353383459,0.00657894736842105,0.0725806451612903,0.173387096774194,0.754032258064516,0.899193548387097,0.0282258064516129,0.092741935483871,0.0806451612903226,0.185483870967742,0.262096774193548,0.0120967741935484,0.00806451612903226,0.620967741935484,0,0.203052033222214,0.0828956454381802,0.0828956454381802,0.185360298238491,0.0120967741935484,0.0604838709677419,0.0828956454381802,0.143579469625143,0.219321262599611,0.666666666666667,0.0725806451612903,0.0483870967741935
834,181,10,1.40883977900552,0.00959232613908873,0.629834254143646,0.49171270718232,0.0607734806629834,0.0397022332506203,6.42854020839296,4.22029606033046,3.04324593712529,9.67093922651934,8.0933093922652,8.72392265193371,8.9101733155558,69.2756546961326,9.12067884033916,9.59403900552486,0.0607734806629834,18.1,0,0,0.0239808153477218,0.00239808153477218,0.0552486187845304,0.149171270718232,0.795580110497238,0.92817679558011,0.0165745856353591,0.0883977900552486,0.0497237569060773,0.226519337016575,0.226519337016575,0.0220994475138122,0.00552486187845304,0.591160220994475,0,0.184699031259065,0,0.130601937481871,0.184699031259065,0.0165745856353591,0.0220994475138122,0.184699031259065,0.130601937481871,0.184699031259065,0.142857142857143,0.0386740331491713,0.00552486187845304
560,1,1,6,0,1,0,0.0234375,0.0329067641681901,0,4.20075168712471,0,40.4,55.6,148.63,166.2865806108,-301.78,3.1291,19.4761,0.0703125,1,0.00178571428571429,0.00357142857142857,0.0232142857142857,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,178,17,1.41573033707865,0.0049813200498132,0.544943820224719,0.50561797752809,0.0280898876404494,0.0492227979274611,6.09827390065505,4.22146427998045,2.90829751562997,7.78374091209518,5.19914738929279,4.28585591539987,6.94088933365842,76.4365664243226,8.67127795370991,9.12348162590879,0.112359550561798,10.4705882352941,0,0,0.0336239103362391,0.0062266500622665,0.0393258426966292,0.219101123595506,0.741573033707865,0.960674157303371,0,0.117977528089888,0.0561797752808989,0.264044943820225,0.174157303370787,0.0112359550561798,0.0112359550561798,0.612359550561798,0.119298538706258,0,0.119298538706258,0.119298538706258,0.206631130307961,0.0112359550561798,0.050561797752809,0.168713611409682,0,0.266759642163583,0.636363636363636,0.0617977528089888,0.0393258426966292
535,132,9,1.34090909090909,0,0.606060606060606,0.537878787878788,0.075187969924812,0.0479846449136276,5.92376907880458,4.16821290685066,2.89259407104335,10.1090909090909,5.95272727272727,4.52924242424242,5.43402199618181,78.5074242424243,10.2541464325972,9.38805757575757,0.0300751879699248,14.6666666666667,0,0,0.0261682242990654,0.00747663551401869,0.0984848484848485,0.151515151515152,0.75,0.893939393939394,0.00757575757575758,0.121212121212121,0.0606060606060606,0.212121212121212,0.204545454545455,0.0151515151515152,0,0.598484848484849,0.0836194207431935,0.0836194207431935,0,0.204824913407923,0.118255718892806,0.0681818181818182,0.053030303030303,0.204824913407923,0.0836194207431935,0.221236192061766,-0.125,0.121212121212121,-0.0151515151515152
219,47,5,1.36170212765957,0.0319634703196347,0.765957446808511,0.51063829787234,0,0.029126213592233,5.01182768137281,4.17108599076696,2.89612926030335,6.3131914893617,4.14408510638298,3.91382978723404,6.82287767772765,82.094,7.55417423666541,8.47018680851064,0.0212765957446809,9.4,0,0,0.0273972602739726,0,0.0212765957446809,0.234042553191489,0.74468085106383,0.936170212765957,0.0425531914893617,0.0638297872340425,0.106382978723404,0.191489361702128,0.234042553191489,0,0.0212765957446809,0.595744680851064,0.127739580897283,0.127739580897283,0.127739580897283,0.180651047756793,0,0.0638297872340425,0.0425531914893617,0.180651047756793,0.127739580897283,0.127739580897283,-0.2,0.106382978723404,-0.0212765957446809
111,26,3,1.34615384615385,0,0.807692307692308,0.538461538461538,0,0.0277777777777778,4.23890125660263,3.98140541596298,2.03021195024799,6.54358974358974,3.67461538461539,2.46794871794872,5.20927816704615,84.153717948718,7.79353780106456,5.88828974358974,0.115384615384615,8.66666666666667,0,0,0.027027027027027,0,0,0.115384615384615,0.884615384615385,0.961538461538462,0.0384615384615385,0.115384615384615,0.0769230769230769,0.192307692307692,0.192307692307692,0,0,0.576923076923077,0,0,0,0.387995381130102,0,0.115384615384615,0.0384615384615385,0.387995381130102,0,0.224009237739796,-0.5,0.153846153846154,-0.0769230769230769
491,115,5,1.33913043478261,0,0.68695652173913,0.51304347826087,0.0344827586206897,0.0189473684210526,6.10532122069426,4.20095168482655,3.07809466320638,13.7217391304348,9.18173913043479,9.77008695652174,7.50591114822609,70.1995652173913,12.3406265835799,9.17103913043478,0.00862068965517241,23,0,0,0.0325865580448065,0.010183299389002,0.0782608695652174,0.191304347826087,0.730434782608696,0.88695652173913,0.0347826086956522,0.0956521739130435,0.0695652173913043,0.217391304347826,0.173913043478261,0,0.0347826086956522,0.556521739130435,0.150239517439026,0.0867408258363414,0.0867408258363414,0.150239517439026,0.122670052309197,0.0260869565217391,0.0521739130434783,0.122670052309197,0.0867408258363414,0.193958382994529,0.333333333333333,0.0782608695652174,0.0260869565217391
474,1,1,6,0,1,0,0.018018018018018,0.0354767184035477,0,4.26756692632891,0,40.4,55.6,148.63,166.2865806108,-301.78,3.1291,19.4761,0.00900900900900901,1,0,0.00210970464135021,0.0485232067510548,0.0126582278481013,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,231,12,1.31601731601732,0,0.519480519480519,0.545454545454545,0.0346320346320346,0.036144578313253,6.44138655564535,4.1457910707161,2.80647616165615,8.73896103896104,7.44650432900433,6.81071428571429,5.90160804293506,75.9611850649351,7.16862163009434,8.62424372294372,0.00432900432900433,19.25,0,0,0.0203862660944206,0.00751072961373391,0.051948051948052,0.203463203463203,0.744588744588745,0.939393939393939,0.00865800865800866,0.108225108225108,0.0606060606060606,0.203463203463203,0.181818181818182,0.00865800865800866,0.00432900432900433,0.554112554112554,0.100332035525119,0.141890925380123,0,0.100332035525119,0.100332035525119,0.0303030303030303,0.0476190476190476,0.22434925175509,0,0.332763716289429,0.222222222222222,0.0779220779220779,0.0173160173160173
826,169,14,1.58579881656805,0.013317191283293,0.609467455621302,0.414201183431953,0.0177514792899408,0.0494296577946768,6.3323324690556,4.2931918222271,3.03869122761728,11.9291631445478,7.83028317836011,6.6228740490279,9.23387583304852,60.4239201183432,11.4917042594398,9.46743220625528,0.0177514792899408,12.0714285714286,0,0,0.0314769975786925,0.00847457627118644,0.0355029585798817,0.153846153846154,0.810650887573965,0.93491124260355,0.029585798816568,0.0887573964497041,0.100591715976331,0.284023668639053,0.165680473372781,0.0118343195266272,0.0177514792899408,0.63905325443787,0.108872748779469,0.153969317896763,0,0.153969317896763,0.125715421630481,0.0473372781065089,0.0769230769230769,0.153969317896763,0.125715421630481,0.177788454269279,0.238095238095238,0.124260355029586,0.029585798816568
215,57,4,1.15789473684211,0.0232558139534884,0.771929824561403,0.473684210526316,0.0175438596491228,0.02,5.27833491812199,4.19807213380502,2.75133316343238,7.80526315789474,3.63065789473684,2.46921052631579,3.06341979764912,94.4133552631579,8.07648339933343,7.94452807017544,0,14.25,0,0,0.0465116279069767,0.00930232558139535,0.105263157894737,0.280701754385965,0.614035087719298,0.87719298245614,0.0175438596491228,0.087719298245614,0.157894736842105,0.228070175438596,0.140350877192982,0.0175438596491228,0.0175438596491228,0.614035087719298,0,0.333333333333333,0.333333333333333,0,0,0.0175438596491228,0.087719298245614,0,0,0.333333333333333,0.666666666666667,0.105263157894737,0.0701754385964912
268,62,5,1.41935483870968,0,0.67741935483871,0.516129032258065,0.032258064516129,0.0733590733590734,5.06251546336842,4.15857353593494,2.78469075668136,7.54064516129032,5.99438709677419,4.44564516129032,6.37573107669677,74.1715806451613,8.23873560344571,8.07170129032258,0.0161290322580645,12.4,0,0,0.0335820895522388,0.00746268656716418,0.0161290322580645,0.209677419354839,0.774193548387097,0.983870967741935,0,0.0483870967741935,0.145161290322581,0.258064516129032,0.161290322580645,0,0,0.612903225806452,0.226540919660986,0,0,0.320377241017041,0,0.0483870967741935,0,0.226540919660986,0,0.226540919660986,-1,0.0483870967741935,-0.0483870967741935
620,122,15,1.5,0.0161290322580645,0.713114754098361,0.483606557377049,0.0307692307692308,0.0541012216404887,6.22869848107318,4.43192729579822,3.12881223369753,7.51562841530055,5.282,5.83920765027322,9.52691444094426,71.6796666666667,8.44737735267728,8.82868382513661,0.0307692307692308,8.13333333333333,0,0,0.0596774193548387,0.00483870967741936,0.0737704918032787,0.155737704918033,0.770491803278688,0.885245901639344,0.040983606557377,0.10655737704918,0.0901639344262295,0.221311475409836,0.155737704918033,0.00819672131147541,0.0163934426229508,0.573770491803279,0.0926222153226734,0.130987593086366,0.160426382848455,0,0.185244430645347,0.0163934426229508,0.0901639344262295,0.0926222153226734,0.130987593086366,0.20710956968812,0.692307692307692,0.10655737704918,0.0737704918032787
1562,339,18,1.43362831858407,0.0108834827144686,0.563421828908555,0.489675516224189,0.032069970845481,0.0205198358413133,7.06224251397836,4.34479174479663,3.14314859390617,12.9610619469027,8.67181415929204,8.56339233038348,8.31568348759291,66.4342109144543,12.2615562230906,9.973701179941,0.0349854227405248,18.8333333333333,0,0,0.0531370038412292,0.0160051216389245,0.0766961651917404,0.176991150442478,0.746312684365782,0.893805309734513,0.0294985250737463,0.141592920353982,0.0737463126843658,0.218289085545723,0.185840707964602,0.0147492625368732,0.0206489675516224,0.619469026548673,0.09878221927714,0.161310688592475,0.0570319408908054,0.0806553442962377,0.150892332384407,0.0294985250737463,0.0766961651917404,0.114063881781611,0.139699154223044,0.19756443855428,0.444444444444444,0.106194690265487,0.0471976401179941
248,60,5,1.26666666666667,0,0.716666666666667,0.55,0.0666666666666667,0.0292887029288703,5.22323142879762,4.11919577924671,2.83189850874547,4.8,4.03666666666667,3.3315,5.15499832593332,87.495,3.1291,10.0213666666667,0,12,0.00403225806451613,0,0.0362903225806452,0,0.116666666666667,0.216666666666667,0.666666666666667,0.883333333333333,0,0.0666666666666667,0.0833333333333333,0.233333333333333,0.2,0,0.0166666666666667,0.583333333333333,0.127739580897283,0.127739580897283,0.127739580897283,0.180651047756793,0.127739580897283,0.0333333333333333,0.05,0.180651047756793,0,0.127739580897283,0.2,0.0833333333333333,0.0166666666666667
138,37,2,1.27027027027027,0.0072463768115942,0.756756756756757,0.621621621621622,0.0810810810810811,0.037593984962406,4.68216214929579,4.0453528460662,2.67355646520118,8.48108108108108,6.61418918918919,4.75054054054054,3.73556639469189,80.5926351351352,7.16862163009434,7.5413972972973,0,18.5,0,0,0.0289855072463768,0.0144927536231884,0.0810810810810811,0.216216216216216,0.702702702702703,0.918918918918919,0,0.027027027027027,0.135135135135135,0.135135135135135,0.216216216216216,0,0,0.513513513513514,0,1,0,0,0,0,0.027027027027027,0,0,0,1,0.027027027027027,0.027027027027027
125,25,2,1.36,0,0.8,0.32,0,0.0165289256198347,4.21366068968819,4.12928018383354,2.83907957062417,8.2,5.333,7.6164,10.290695667856,79.0915,8.84184627477888,8.6777,0,12.5,0,0,0.032,0.016,0.08,0.04,0.88,0.88,0.04,0.04,0.2,0.24,0.2,0,0,0.68,0,0.152427919172517,0,0.215565630578083,0.152427919172517,0.12,0.08,0.264012900498801,0,0.215565630578083,-0.2,0.2,-0.04
863,201,12,1.37810945273632,0.00115874855156431,0.557213930348259,0.557213930348259,0.0297029702970297,0.0166270783847981,6.3769863314261,4.16189938388547,2.92167465420763,9.28706467661692,7.20419154228856,6.69888059701492,7.0930645383582,73.2456902985075,9.075114841892,9.0236184079602,0.0594059405940594,16.75,0,0,0.0231749710312862,0.00811123986095017,0.0398009950248756,0.203980099502488,0.756218905472637,0.940298507462687,0.0199004975124378,0.104477611940299,0.0646766169154229,0.203980099502488,0.228855721393035,0.0199004975124378,0.00995024875621891,0.601990049751244,0.0919259999073512,0.0919259999073512,0.0919259999073512,0.130002995803684,0.159220502376104,0.0199004975124378,0.0646766169154229,0.159220502376104,0,0.275777999722054,0.529411764705882,0.0845771144278607,0.0447761194029851
909,228,12,1.26315789473684,0.0011001100110011,0.548245614035088,0.565789473684211,0.0350877192982456,0.0276179516685846,6.49669942760927,4.19572989105724,2.82765214995231,10.0561403508772,6.72526315789474,6.18697368421053,5.25876844782105,80.6868421052632,9.2995712137729,7.90311052631579,0.0307017543859649,19,0.0022002200220022,0,0.0429042904290429,0.0088008800880088,0.0657894736842105,0.214912280701754,0.719298245614035,0.921052631578947,0.0131578947368421,0.100877192982456,0.0789473684210526,0.18859649122807,0.179824561403509,0.0131578947368421,0.0087719298245614,0.548245614035088,0.131801379291583,0.0931976490668184,0.0931976490668184,0.131801379291583,0.114143342720339,0.0219298245614035,0.0570175438596491,0.147358421812106,0.114143342720339,0.174356836030413,0.444444444444444,0.0789473684210526,0.0350877192982456
637,156,10,1.25,0.00470957613814757,0.641025641025641,0.525641025641026,0.0384615384615385,0.0293159609120521,6.3036168631182,4.19030284088638,2.79497529138415,8.54769230769231,5.244,5.08923076923077,5.67121659262564,85.251,8.54868697688302,8.45897794871795,0.0192307692307692,15.6,0,0,0.0313971742543171,0.00156985871271586,0.0576923076923077,0.153846153846154,0.788461538461538,0.923076923076923,0.0192307692307692,0.128205128205128,0.108974358974359,0.179487179487179,0.185897435897436,0.00641025641025641,0.0192307692307692,0.602564102564103,0,0.207247839530529,0.103623919765264,0,0.231710128690115,0.00641025641025641,0.0576923076923077,0,0.146546352718298,0.310871759295793,0.8,0.0641025641025641,0.0512820512820513
118,30,3,1.2,0,0.866666666666667,0.533333333333333,0.0333333333333333,0.0350877192982456,4.58989809546429,3.94886765079335,2.48119393116962,4,2.47,1.468,3.58390414392,95.165,3.1291,8.8695,0,10,0,0,0.0338983050847458,0.00847457627118644,0.0333333333333333,0.2,0.766666666666667,0.966666666666667,0,0.0666666666666667,0.0666666666666667,0.166666666666667,0.266666666666667,0,0.0333333333333333,0.566666666666667,0,0,0,0,0,0.0333333333333333,0.0333333333333333,0,0,1,0,0.0666666666666667,0
755,179,12,1.3463687150838,0.00132450331125828,0.547486033519553,0.541899441340782,0.0782122905027933,0.0386740331491713,6.09513075858642,4.21465118030969,3.00874085084331,9.54208566108007,6.11465083798883,5.13146182495344,6.06358107333407,77.791790037244,9.72561119911124,8.78698119180633,0.0279329608938547,14.9166666666667,0,0,0.0397350993377483,0.0119205298013245,0.0949720670391061,0.173184357541899,0.731843575418994,0.88268156424581,0.0223463687150838,0.0782122905027933,0.0670391061452514,0.229050279329609,0.184357541899441,0.0223463687150838,0.0111731843575419,0.558659217877095,0.109389840549118,0.0773502980451966,0.0773502980451966,0.189468761662931,0.172960524508929,0.0502793296089385,0.0558659217877095,0.218779681098236,0,0.154700596090393,0.0526315789473684,0.106145251396648,0.00558659217877095
285,63,5,1.41269841269841,0,0.80952380952381,0.444444444444444,0,0.0217391304347826,5.49688845514293,4.18651179616001,2.83638488083306,8.84952380952381,5.99384126984127,5.65380952380952,7.79701122029841,74.5317142857143,9.3871,9.27415841269841,0.03125,12.6,0,0,0.0315789473684211,0.00701754385964912,0.0158730158730159,0.174603174603175,0.80952380952381,0.952380952380952,0.0317460317460317,0.0634920634920635,0.111111111111111,0.206349206349206,0.206349206349206,0,0,0.587301587301587,0,0.292893218813452,0,0,0.292893218813452,0,0.0634920634920635,0,0,0.414213562373095,1,0.0634920634920635,0.0634920634920635
209,47,4,1.4468085106383,0,0.74468085106383,0.51063829787234,0.0425531914893617,0.0341463414634146,4.95108825643082,4.09579329302963,3.00585587419209,7.2531914893617,6.06484042553192,4.9886170212766,7.32729105834042,72.50875,8.07648339933343,9.93057659574468,0.0212765957446809,11.75,0,0,0.0191387559808612,0,0.0638297872340425,0.148936170212766,0.787234042553192,0.893617021276596,0.0425531914893617,0.148936170212766,0.0425531914893617,0.25531914893617,0.148936170212766,0,0.0212765957446809,0.595744680851064,0,0.211324865405187,0,0,0.366025403784439,0.0212765957446809,0.106382978723404,0,0,0.422649730810374,0.666666666666667,0.127659574468085,0.0851063829787234
1203,262,15,1.36641221374046,0.00748129675810474,0.606870229007634,0.458015267175573,0.0534351145038168,0.042720139494333,6.883691549723,4.26772880765344,3.02586034109112,10.4981170483461,7.3456641221374,8.13879134860051,8.51575656422595,73.5078600508906,10.2030701723997,9.50502223918575,0.0152671755725191,17.4666666666667,0,0,0.0390689941812136,0.0108063175394846,0.0572519083969466,0.122137404580153,0.820610687022901,0.931297709923664,0.0114503816793893,0.0763358778625954,0.0954198473282443,0.232824427480916,0.198473282442748,0.0267175572519084,0,0.603053435114504,0.0913996411534002,0.158308822271252,0.0913996411534002,0.111941241749659,0.129258612115173,0.0152671755725191,0.0687022900763359,0.111941241749659,0.0913996411534002,0.214351158654057,0.636363636363636,0.083969465648855,0.0534351145038168
1266,281,20,1.42348754448399,0.00315955766192733,0.590747330960854,0.480427046263345,0.0989399293286219,0.0848287112561175,6.87136502183268,4.24307360585916,3.10538350504174,8.60932384341637,6.68665302491103,6.21172597864769,7.83076870502348,72.1472037366548,8.98292298160783,9.559251886121,0.0141342756183746,14.05,0.000789889415481833,0,0.028436018957346,0.00710900473933649,0.0782918149466192,0.120996441281139,0.800711743772242,0.879003558718861,0.0427046263345196,0.0925266903914591,0.0889679715302491,0.238434163701068,0.209964412811388,0.0106761565836299,0.0106761565836299,0.629893238434164,0.126880210316793,0.115825255485846,0.0897178571133798,0.155395886866579,0.0897178571133798,0.0676156583629893,0.0498220640569395,0.193812722656207,0.0732543235812369,0.155395886866579,-0.151515151515152,0.117437722419929,-0.0177935943060498
547,135,6,1.3037037037037,0,0.607407407407407,0.518518518518518,0.0294117647058824,0.0442307692307692,6.02878760907905,4.24083576392334,2.8984254291086,13.7407407407407,8.56870370370371,8.24133333333333,5.88095883263111,73.7041666666667,12.4579756021291,8.96316666666667,0.0147058823529412,22.5,0.0036563071297989,0,0.0493601462522852,0.0164533820840951,0.0666666666666667,0.237037037037037,0.696296296296296,0.896296296296296,0.037037037037037,0.140740740740741,0.0666666666666667,0.192592592592593,0.207407407407407,0.0222222222222222,0,0.607407407407407,0.195262145875635,0.195262145875635,0,0.138071187457698,0.138071187457698,0.0222222222222222,0.037037037037037,0.138071187457698,0,0.195262145875635,0.25,0.0592592592592593,0.0148148148148148
154,36,6,1.36111111111111,0.00649350649350649,0.833333333333333,0.583333333333333,0.0555555555555556,0.041958041958042,4.7363238771524,4.17314352750116,2.86957100385527,4.62222222222222,2.81111111111111,0.279166666666669,2.6240599118,85.595,6.42735559955562,7.44298888888889,0.0833333333333333,6,0.0194805194805195,0,0.0649350649350649,0.0194805194805195,0.0833333333333333,0.194444444444444,0.722222222222222,0.888888888888889,0.0277777777777778,0.0277777777777778,0.0555555555555556,0.166666666666667,0.25,0,0,0.5,0,0.292893218813452,0,0,0.292893218813452,0,0.0555555555555556,0,0,0.414213562373095,1,0.0555555555555556,0.0555555555555556
37,10,2,1.1,0,1,0.6,0.1,0.0571428571428571,3.32192809488736,3.93866678993138,2.32192809488736,2,-0.659999999999997,-2.445,-1.13877947936001,108.7,3.1291,7.0425,0,5,0.027027027027027,0,0.0540540540540541,0,0.1,0.1,0.8,0.9,0,0.2,0,0,0.2,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
91,22,3,1.22727272727273,0,0.909090909090909,0.636363636363636,0,0.0340909090909091,4.27761343681912,4.03915722895811,2.5496128717735,2.93333333333333,1.75181818181818,1.07666666666667,3.68397339385454,95.564393939394,3.1291,6.15341515151515,0,7.33333333333333,0.032967032967033,0,0.032967032967033,0,0,0.227272727272727,0.772727272727273,1,0,0.0454545454545455,0.0909090909090909,0.181818181818182,0.227272727272727,0,0,0.545454545454545,0,0.310102051443364,0,0,0.379795897113271,0,0.136363636363636,0,0,0.310102051443364,1,0.136363636363636,0.136363636363636
514,114,11,1.42105263157895,0,0.640350877192982,0.421052631578947,0.0263157894736842,0.0362173038229376,5.7851537475312,4.18967991065202,2.93650557395847,6.9524720893142,5.22023923444976,4.3683971291866,7.08152838162807,76.0948564593301,8.00094639256281,9.27536092503987,0.0350877192982456,10.3636363636364,0,0,0.0330739299610895,0.00389105058365759,0.0263157894736842,0.184210526315789,0.789473684210526,0.956140350877193,0.0175438596491228,0.0701754385964912,0.0789473684210526,0.307017543859649,0.149122807017544,0,0,0.605263157894737,0.104597281336734,0.147922893853764,0.104597281336734,0.104597281336734,0.104597281336734,0.0087719298245614,0.0614035087719298,0.147922893853764,0.104597281336734,0.1811678056088,0.75,0.0701754385964912,0.0526315789473684
419,97,5,1.37113402061856,0,0.680412371134021,0.515463917525773,0.0206185567010309,0.0196560196560197,5.71003232351186,4.10351098731341,2.89284303409602,10.2342268041237,8.15538144329897,8.03257731958763,7.34520857597114,71.1460618556701,9.3871,8.66832762886598,0.0206185567010309,19.4,0,0,0.0286396181384248,0.0167064439140811,0.0309278350515464,0.185567010309278,0.783505154639175,0.958762886597938,0.0103092783505155,0.123711340206186,0.11340206185567,0.154639175257732,0.206185567010309,0,0.0103092783505155,0.597938144329897,0,0.333333333333333,0,0,0.333333333333333,0.0103092783505155,0.0412371134020619,0,0,0.333333333333333,0.6,0.0515463917525773,0.0309278350515464
126,23,2,1.91304347826087,0,0.91304347826087,0.304347826086957,1,1,4.34964891257875,4.11582924681807,2.96380965253844,13.295652173913,11.4689130434783,9.50826086956522,13.0708132560522,33.3190217391305,12.1617449614717,13.1316826086957,0,11.5,0.00793650793650794,0,0.0238095238095238,0,0.0869565217391304,0,0.91304347826087,0.826086956521739,0.0869565217391304,0.0869565217391304,0.391304347826087,0.304347826086957,0.0434782608695652,0,0,0.826086956521739,0,0,0,0,0,0.0434782608695652,0,0,0,1,-1,0.0434782608695652,-0.0434782608695652
477,112,6,1.39285714285714,0.00628930817610063,0.705357142857143,0.517857142857143,0.045045045045045,0.0459518599562363,6.03039465412319,4.24209314070069,2.97945955483252,11.752380952381,8.12571428571429,7.24797619047619,6.76355381291428,70.0526190476191,11.2081432601887,9.07379523809524,0.018018018018018,18.6666666666667,0,0,0.0356394129979036,0.0188679245283019,0.0535714285714286,0.25,0.696428571428571,0.919642857142857,0.0267857142857143,0.0982142857142857,0.0625,0.25,0.160714285714286,0.00892857142857143,0.0267857142857143,0.571428571428571,0.133974596215561,0,0.133974596215561,0.232050807568877,0.133974596215561,0.0357142857142857,0.0178571428571429,0.232050807568877,0,0.133974596215561,-0.333333333333333,0.0535714285714286,-0.0178571428571429
1275,293,9,1.36518771331058,0.00627450980392157,0.573378839590444,0.498293515358362,0.0341296928327645,0.0228571428571429,6.78398066977534,4.2068764542116,3.0475048341894,16.4351915054987,13.2158816837315,14.5558323852863,7.89343696114539,58.296230565036,12.6503437912981,9.23917364429276,0.037542662116041,32.5555555555556,0,0,0.0329411764705882,0.0117647058823529,0.0716723549488055,0.170648464163823,0.757679180887372,0.89419795221843,0.0341296928327645,0.0853242320819113,0.0819112627986348,0.242320819112628,0.16382252559727,0.0204778156996587,0.0068259385665529,0.573378839590444,0.103673760942304,0.179568221363821,0,0.126973907011965,0.179568221363821,0.0136518771331058,0.0443686006825939,0.126973907011965,0.103673760942304,0.179568221363821,0.529411764705882,0.0580204778156997,0.0307167235494881
117,30,3,1.26666666666667,0,0.766666666666667,0.6,0.0333333333333333,0.0350877192982456,4.41506101220307,3.98929620033113,2.7063568479084,6.66666666666667,3.25666666666667,1.468,3.58390414392,89.525,7.79353780106456,8.34316666666667,0,10,0,0,0.0256410256410256,0,0.0666666666666667,0.233333333333333,0.7,0.933333333333333,0,0.166666666666667,0.0666666666666667,0.166666666666667,0.233333333333333,0,0,0.633333333333333,0,0,0,0,0,0,0.0333333333333333,0.5,0,0.5,1,0.0333333333333333,0.0333333333333333
